"","LATITUDE","LONGITUDE"
"473725",40.746548,-73.991714
"473753",40.79973,-73.94427
"473798",40.829964,-73.93667
"473816",40.76325,-73.99032
"473834",40.720524,-73.99263
"473839",40.747993,-73.99283
"473887",40.71218,-73.99929
"473936",40.82818,-73.93702
"473952",40.82448,-73.93794
"473998",40.851124,-73.93902
"474081",40.776524,-73.97667
"474106",40.80153,-73.95256
"474141",40.77074,-73.98257
"474157",40.73286,-73.98614
"474167",40.762054,-73.987526
"474230",40.72581,-73.992
"474248",40.816235,-73.93929
"474254",40.75961,-73.98173
"474276",40.868946,-73.92372
"474278",40.814255,-73.943275
"474289",40.743683,-73.97963
"474337",40.720245,-73.988266
"474344",40.72835,-73.990715
"474408",40.76408,-73.99428
"474416",40.848244,-73.93116
"474464",40.84726,-73.934975
"474478",40.745388,-73.98134
"474485",40.752857,-73.99105
"474489",40.78077,-73.97877
"474523",40.75177,-73.99355
"474552",40.799397,-73.94107
"474589",40.802094,-73.93799
"474629",40.800793,-73.93492
"474656",40.735638,-73.996864
"474658",40.72433,-74.0094
"474686",40.734123,-73.99498
"474694",40.740307,-73.97607
"474703",40.77048,-73.983864
"474763",40.740788,-73.98382
"474776",40.73639,-74.00688
"474799",40.739033,-74.006454
"474834",40.74732,-73.97599
"474890",40.73305,-73.99638
"474950",40.812008,-73.951515
"474986",40.828907,-73.93671
"474997",40.739925,-73.98175
"475023",40.802883,-73.949615
"475046",40.76304,-73.97627
"475096",40.74534,-73.98474
"475161",40.762253,-73.99572
"475174",40.75178,-73.99103
"475194",40.8059,-73.95678
"475209",40.815933,-73.946976
"475237",40.75196,-73.97934
"475239",40.796806,-73.93325
"475245",40.75748,-73.98832
"475246",40.751625,-73.99389
"475247",40.73689,-73.98665
"475269",40.792347,-73.95253
"475382",40.71092,-74.00617
"475387",40.747257,-73.98332
"475496",40.747345,-73.98118
"475518",40.81032,-73.95108
"475593",40.85239,-73.92939
"475613",40.865067,-73.92516
"475641",40.804104,-73.93675
"475648",40.808704,-73.9359
"475661",40.80832,-73.936676
"475682",40.719597,-73.97791
"475737",40.723057,-74.00247
"475762",40.71629,-73.98783
"475770",40.73179,-73.9897
"475787",40.7555,-73.991615
"475817",40.72688,-74.00313
"475828",40.745655,-73.9866
"475833",40.715736,-73.997475
"475834",40.780636,-73.98038
"475841",40.720703,-73.99735
"475896",40.784763,-73.95044
"475903",40.74709,-73.97419
"475989",40.721397,-73.99131
"476078",40.787266,-73.94435
"476096",40.76025,-73.969635
"476131",40.756737,-73.96908
"476143",40.746723,-73.99217
"476174",40.867558,-73.92112
"476186",40.705147,-74.01558
"476201",40.71006,-74.01054
"476262",40.711533,-73.98063
"476292",40.856236,-73.92887
"476306",40.801994,-73.95759
"476324",40.751545,-73.97097
"476325",40.80404,-73.96439
"476365",40.769764,-73.97455
"476378",40.77045,-73.98214
"476415",40.769264,-73.982124
"476488",40.741272,-73.991035
"476512",40.79584,-73.935005
"476550",40.709286,-74.00196
"476563",40.802166,-73.93693
"476612",40.76578,-73.95914
"476644",40.74775,-73.989265
"476652",40.764748,-73.9861
"476692",40.758755,-73.985214
"476708",40.835686,-73.944565
"476772",40.73182,-73.9822
"476824",40.82431,-73.94748
"476840",40.722397,-73.99734
"476842",40.794952,-73.971565
"476897",40.800884,-73.952965
"476920",40.80879,-73.94197
"476926",40.773174,-73.98645
"476948",40.756165,-73.96967
"476950",40.740288,-73.988655
"477024",40.818832,-73.942276
"477028",40.754017,-73.96847
"477029",40.84753,-73.93357
"477049",40.79642,-73.93433
"477054",40.774925,-73.98221
"477105",40.753853,-73.98958
"477180",40.727875,-74.00013
"477183",40.748856,-73.97964
"477231",40.73775,-73.99776
"477252",40.85036,-73.9385
"477340",40.780712,-73.96058
"477392",40.78028,-73.98153
"477399",40.72338,-73.99015
"477417",40.7269,-73.99555
"477426",40.754906,-73.98221
"477432",40.739628,-74.00634
"477446",40.77802,-73.96211
"477464",40.750957,-73.99645
"477473",40.814816,-73.96023
"477478",40.741863,-73.97677
"477543",40.850574,-73.93306
"477589",40.730354,-74.00834
"477655",40.756805,-73.96924
"477671",40.724087,-74.00943
"477708",40.770718,-73.96078
"477710",40.781986,-73.97917
"477711",40.82309,-73.956345
"477722",40.86723,-73.92557
"477753",40.740925,-73.98031
"477761",40.803165,-73.95256
"477788",40.72249,-73.97876
"477791",40.804565,-73.963684
"477800",40.725998,-73.979645
"477829",40.764206,-73.97901
"477898",40.835194,-73.9385
"477912",40.80413,-73.94871
"477960",40.769592,-73.98823
"478094",40.79836,-73.94099
"478107",40.75681,-73.98535
"478127",40.862064,-73.9192
"478140",40.786716,-73.97061
"478151",40.79235,-73.9716
"478162",40.759365,-73.99197
"478165",40.748016,-73.98354
"478202",40.73106,-73.98401
"478208",40.747612,-73.98515
"478209",40.762238,-73.9763
"478239",40.789577,-73.96767
"478304",40.807102,-73.95381
"478307",40.850777,-73.937874
"478419",40.80174,-73.96477
"478469",40.74174,-73.990074
"478482",40.727325,-74.007324
"478507",40.799084,-73.94269
"478513",40.753654,-73.98078
"478529",40.75222,-73.98601
"478605",40.812145,-73.96089
"478663",40.720318,-73.98731
"478680",40.702854,-74.01197
"478697",40.815952,-73.954384
"478698",40.804935,-73.938736
"478711",40.799297,-73.94113
"478716",40.75676,-73.97108
"478747",40.75954,-73.97225
"478759",40.757015,-73.98331
"478788",40.721027,-74.0038
"478790",40.768677,-73.9935
"478791",40.81962,-73.9383
"478812",40.85664,-73.9247
"478888",40.846725,-73.93563
"478937",40.736225,-73.98098
"478946",40.856228,-73.92687
"479070",40.730408,-73.990555
"479094",40.725327,-73.98925
"479179",40.755333,-73.96764
"479231",40.718407,-73.99588
"479276",40.718315,-73.995926
"479279",40.845665,-73.93861
"479314",40.79207,-73.96564
"479327",40.800148,-73.93922
"479352",40.79868,-73.94582
"479413",40.786694,-73.96833
"479437",40.762627,-73.97213
"479457",40.739014,-74.00081
"479500",40.72368,-74.00365
"479503",40.820045,-73.9374
"479513",40.74297,-73.98057
"479565",40.865185,-73.92484
"479585",40.726673,-74.00113
"479586",40.767757,-73.99327
"479591",40.758774,-73.96401
"479599",40.814297,-73.95308
"479621",40.824703,-73.944275
"479646",40.852844,-73.92935
"479704",40.844193,-73.9426
"479740",40.836945,-73.94011
"479750",40.79216,-73.9777
"479756",40.863102,-73.92293
"479798",40.830383,-73.94018
"479806",40.76559,-73.98426
"479813",40.806004,-73.941315
"479853",40.730663,-73.985054
"479921",40.754097,-73.97834
"479931",40.712246,-73.99514
"479940",40.864235,-73.9209
"479948",40.74955,-73.98518
"479978",40.737064,-74.002144
"480069",40.800224,-73.96586
"480088",40.75865,-73.98716
"480110",40.730053,-73.97942
"480132",40.760742,-73.98723
"480138",40.805115,-73.94742
"480144",40.73541,-73.98449
"480145",40.803886,-73.954094
"480153",40.713566,-73.99619
"480165",40.747314,-73.98591
"480181",40.762646,-73.99327
"480209",40.815845,-73.94095
"480246",40.82293,-73.94184
"480262",40.798515,-73.94169
"480270",40.749664,-73.98951
"480277",40.77418,-73.95296
"480307",40.71985,-73.994255
"480329",40.864223,-73.926445
"480367",40.7162,-73.99719
"480375",40.778477,-73.98546
"480418",40.711132,-73.990555
"480445",40.770103,-73.95347
"480447",40.80713,-73.94967
"480466",40.77024,-73.95379
"480468",40.74311,-73.992676
"480546",40.731846,-73.974266
"480630",40.713974,-73.98334
"480672",40.75659,-73.96673
"480678",40.80192,-73.93713
"480687",40.72898,-73.9769
"480719",40.715603,-73.99209
"480744",40.72313,-73.989296
"480745",40.784122,-73.97261
"480762",40.74071,-74.00903
"480870",40.752647,-73.982925
"480969",40.70312,-74.01093
"481029",40.749393,-73.975464
"481037",40.74856,-73.980255
"481082",40.720577,-73.99701
"481096",40.754585,-73.96873
"481099",40.71053,-74.00745
"481119",40.75278,-73.97298
"481160",40.8453,-73.93827
"481161",40.74399,-73.97197
"481208",40.79924,-73.930046
"481213",40.74097,-73.99223
"481233",40.76036,-73.98155
"481252",40.849625,-73.936775
"481253",40.719723,-73.98721
"481254",40.76129,-73.98685
"481309",40.868565,-73.92152
"481417",40.806156,-73.94167
"481477",40.810505,-73.95092
"481505",40.801342,-73.9658
"481574",40.71851,-73.9881
"481645",40.729404,-73.98596
"481656",40.826954,-73.947655
"481666",40.749294,-73.983955
"481680",40.755028,-73.97275
"481707",40.71941,-74.009964
"481721",40.739136,-74.00109
"481729",40.731964,-73.98816
"481762",40.74712,-73.97419
"481764",40.764507,-73.97762
"481773",40.808277,-73.9388
"481790",40.76104,-73.99677
"481806",40.71915,-73.97642
"481816",40.722763,-73.99594
"481817",40.85466,-73.93457
"481891",40.76145,-73.96665
"481899",40.78546,-73.97775
"481920",40.729248,-73.97976
"481946",40.732838,-74.00213
"481969",40.766384,-73.98212
"482020",40.764874,-73.97438
"482033",40.75769,-73.97911
"482053",40.746914,-73.98874
"482054",40.808243,-73.94095
"482227",40.82442,-73.93777
"482258",40.72168,-74.00435
"482263",40.71967,-74.00167
"482268",40.759342,-73.96135
"482290",40.855976,-73.92706
"482321",40.721382,-73.98084
"482356",40.7145,-74.00605
"482382",40.758007,-73.9776
"482388",40.718056,-73.986725
"482410",40.76723,-73.98412
"482417",40.759827,-73.98609
"482421",40.745007,-73.99189
"482451",40.737568,-74.00887
"482460",40.713722,-74.00359
"482495",40.7406,-73.989426
"482557",40.75011,-73.97883
"482594",40.717785,-73.98768
"482619",40.71966,-74.00228
"482620",40.74766,-73.98482
"482661",40.797543,-73.93909
"482671",40.786358,-73.94419
"482679",40.868286,-73.91225
"482685",40.86334,-73.91835
"482707",40.75387,-73.97852
"482762",40.79964,-73.95577
"482794",40.79926,-73.93518
"482921",40.850864,-73.932594
"482947",40.76091,-73.96482
"482963",40.7613,-73.999435
"482973",40.82224,-73.94262
"482984",40.756626,-73.964165
"483050",40.751167,-73.986786
"483077",40.80532,-73.95101
"483086",40.75637,-73.99064
"483098",40.810043,-73.94103
"483103",40.71562,-73.99326
"483115",40.76277,-73.97948
"483133",40.796547,-73.96485
"483138",40.82062,-73.93666
"483172",40.847637,-73.93803
"483175",40.71478,-73.99148
"483237",40.73091,-74.00282
"483248",40.720177,-74.002975
"483311",40.72051,-74.01013
"483344",40.75687,-73.98601
"483346",40.76534,-73.9775
"483347",40.833786,-73.94037
"483387",40.863113,-73.91748
"483435",40.705948,-74.01528
"483446",40.793488,-73.947174
"483447",40.794544,-73.94772
"483549",40.753628,-73.99097
"483602",40.816967,-73.93976
"483636",40.710228,-74.00668
"483640",40.72758,-73.99495
"483641",40.727913,-73.99469
"483653",40.82059,-73.936134
"483664",40.72986,-73.99523
"483707",40.760746,-73.988266
"483741",40.829266,-73.94468
"483756",40.713795,-73.99342
"483772",40.732487,-73.9962
"483806",40.73035,-73.99483
"483820",40.724163,-73.9961
"483825",40.758156,-73.96615
"483836",40.796814,-73.93736
"483870",40.72473,-73.97529
"483953",40.74919,-73.98401
"484078",40.75626,-73.969894
"484143",40.801075,-73.952545
"484164",40.71395,-73.99135
"484191",40.871006,-73.91926
"484225",40.72937,-73.98583
"484269",40.803627,-73.963394
"484271",40.81269,-73.95313
"484314",40.72301,-73.98576
"484347",40.726337,-73.98789
"484368",40.751087,-73.99055
"484401",40.754795,-73.99156
"484416",40.755222,-73.98501
"484425",40.732735,-73.981514
"484464",40.761192,-73.98549
"484506",40.718033,-73.99756
"484562",40.801323,-73.936195
"484632",40.73218,-73.98672
"484764",40.7148,-73.997894
"484820",40.813606,-73.94868
"484828",40.864864,-73.9225
"484831",40.72321,-73.99867
"484907",40.866505,-73.924515
"484919",40.85521,-73.92944
"484925",40.73773,-73.99659
"484968",40.806335,-73.95588
"484998",40.72313,-73.98813
"484999",40.740887,-73.983765
"485068",40.71649,-73.98484
"485086",40.72385,-73.98389
"485087",40.741577,-73.97996
"485097",40.729298,-73.98571
"485109",40.78744,-73.94478
"485134",40.773243,-73.9807
"485156",40.865112,-73.919556
"485189",40.745747,-73.99177
"485209",40.758347,-73.979
"485291",40.7602,-73.98893
"485325",40.731064,-74.00801
"485354",40.802483,-73.95076
"485356",40.719414,-73.99882
"485379",40.731026,-73.98885
"485384",40.72713,-73.979706
"485474",40.74343,-73.98188
"485504",40.71516,-74.006935
"485505",40.805027,-73.95277
"485521",40.8125,-73.955505
"485522",40.760056,-73.9719
"485576",40.80582,-73.95658
"485595",40.850075,-73.93
"485600",40.866196,-73.92491
"485602",40.73057,-73.98916
"485617",40.72111,-73.98401
"485666",40.74941,-73.984795
"485682",40.732876,-73.99002
"485683",40.79773,-73.93954
"485688",40.707695,-74.01021
"485711",40.72519,-74.00141
"485787",40.720375,-73.98637
"485837",40.719448,-74.0103
"485839",40.812424,-73.94281
"485844",40.80348,-73.94864
"485936",40.726967,-73.993904
"485954",40.79207,-73.97554
"485963",40.7357,-73.997055
"486028",40.749355,-73.99552
"486036",40.74503,-73.98815
"486144",40.81567,-73.94345
"486211",40.80999,-73.93754
"486222",40.738785,-73.98887
"486293",40.71258,-74.00979
"486301",40.764465,-73.958
"486323",40.732983,-73.99118
"486331",40.75854,-73.97331
"486336",40.81637,-73.9403
"486343",40.73258,-74.00502
"486356",40.746677,-73.98041
"486378",40.727165,-73.97878
"486510",40.712254,-73.99922
"486516",40.716965,-73.97826
"486521",40.72218,-73.98886
"486523",40.81943,-73.95558
"486551",40.75058,-73.97667
"486560",40.86736,-73.92102
"486595",40.829597,-73.94814
"486616",40.72084,-73.99383
"486631",40.7362,-73.98636
"486717",40.74457,-73.97746
"486726",40.75414,-73.98244
"486759",40.761887,-73.96843
"486882",40.80025,-73.93757
"486891",40.744976,-73.98287
"486908",40.7936,-73.94741
"486918",40.73239,-73.98291
"486920",40.72818,-73.98115
"486921",40.75934,-73.99197
"486998",40.74817,-74.00529
"487000",40.757374,-73.999825
"487009",40.76226,-73.988014
"487035",40.823032,-73.941795
"487083",40.758446,-73.98892
"487122",40.720123,-73.986496
"487200",40.754055,-73.97629
"487204",40.796524,-73.93812
"487235",40.85592,-73.93305
"487269",40.745483,-73.98673
"487278",40.772022,-73.979805
"487286",40.867783,-73.920876
"487297",40.83054,-73.946526
"487333",40.72013,-73.99339
"487361",40.791405,-73.95222
"487381",40.76719,-73.98805
"487439",40.817852,-73.94768
"487446",40.718605,-73.998665
"487451",40.75654,-73.984146
"487466",40.76136,-73.972275
"487513",40.8037,-73.95364
"487546",40.81784,-73.94374
"487555",40.868305,-73.91917
"487596",40.726604,-73.99226
"487663",40.760098,-73.97606
"487702",40.7955,-73.97581
"487719",40.722675,-73.985985
"487720",40.738956,-73.996506
"487739",40.720856,-74.00288
"487750",40.84802,-73.940445
"487766",40.742104,-73.99089
"487767",40.81365,-73.95606
"487774",40.76347,-73.97784
"487778",40.80743,-73.94947
"487791",40.76341,-73.97156
"487799",40.72736,-73.98107
"487812",40.720314,-73.98825
"487836",40.771667,-73.9867
"487845",40.72293,-74.00627
"487879",40.751465,-73.97011
"487944",40.796005,-73.945335
"487964",40.753853,-73.98063
"488010",40.78834,-73.95279
"488020",40.739857,-73.993195
"488052",40.70501,-74.00715
"488072",40.713554,-73.98086
"488087",40.744377,-73.991745
"488106",40.735844,-74.00597
"488140",40.767582,-73.96732
"488165",40.730476,-73.98632
"488167",40.810368,-73.95375
"488178",40.730553,-73.98868
"488195",40.80259,-73.935265
"488212",40.730133,-73.98949
"488223",40.71813,-73.99602
"488232",40.725693,-73.97456
"488319",40.812717,-73.95674
"488326",40.73052,-73.99249
"488343",40.71202,-73.99727
"488373",40.86406,-73.92472
"488381",40.793217,-73.972855
"488399",40.75921,-73.96229
"488447",40.82811,-73.93806
"488465",40.741405,-73.98337
"488477",40.74279,-73.982376
"488479",40.829483,-73.945915
"488488",40.8675,-73.92174
"488494",40.85238,-73.9315
"488507",40.80698,-73.95351
"488531",40.79787,-73.94976
"488536",40.712936,-74.00127
"488558",40.80435,-73.95732
"488593",40.731205,-73.98216
"488633",40.704662,-74.00662
"488635",40.871384,-73.91653
"488654",40.761208,-73.98553
"488668",40.768394,-73.98683
"488678",40.75986,-73.99009
"488697",40.826702,-73.93937
"488700",40.8154,-73.946
"488703",40.740856,-73.994286
"488708",40.749798,-73.98983
"488738",40.784496,-73.97552
"488788",40.73493,-73.993195
"488797",40.755077,-73.9847
"488809",40.748924,-73.97218
"488813",40.804905,-73.940765
"488832",40.75754,-73.97677
"488844",40.798782,-73.96392
"488855",40.744965,-73.98221
"488856",40.791977,-73.96751
"488869",40.81106,-73.9454
"488893",40.76509,-73.99151
"488894",40.802486,-73.95679
"488897",40.79346,-73.971085
"488952",40.808495,-73.93865
"488963",40.726788,-73.985916
"488988",40.76752,-73.989716
"489078",40.722683,-73.98601
"489086",40.79993,-73.940674
"489144",40.724667,-73.99241
"489157",40.715282,-74.008705
"489158",40.86593,-73.91962
"489165",40.723503,-73.97619
"489208",40.806118,-73.95343
"489224",40.7204,-74.00545
"489274",40.716713,-74.00035
"489308",40.75489,-73.98628
"489312",40.75946,-73.9652
"489327",40.732094,-73.99139
"489384",40.712597,-73.99047
"489409",40.780872,-73.976944
"489484",40.71848,-73.98538
"489485",40.81269,-73.95567
"489552",40.761032,-73.98507
"489568",40.722393,-73.984344
"489576",40.76033,-73.98468
"489634",40.72835,-73.98713
"489657",40.730564,-73.98481
"489661",40.827183,-73.95017
"489668",40.798615,-73.94375
"489680",40.77916,-73.982956
"489761",40.74521,-74.00038
"489766",40.79705,-73.93383
"489792",40.77509,-73.96821
"489811",40.703175,-74.010735
"489826",40.809624,-73.9499
"489828",40.7228,-73.98138
"489853",40.759537,-73.98152
"489855",40.744312,-73.98126
"489893",40.808582,-73.95534
"489897",40.754234,-73.982666
"489906",40.752396,-73.99398
"489911",40.73401,-73.98478
"489931",40.735435,-73.991516
"489950",40.80132,-73.948006
"490019",40.78129,-73.979675
"490031",40.767414,-73.98169
"490046",40.834087,-73.94303
"490053",40.71972,-73.98474
"490054",40.731327,-73.99504
"490070",40.75977,-73.96637
"490074",40.775005,-73.97686
"490165",40.79701,-73.971924
"490220",40.800827,-73.937935
"490276",40.770393,-73.94808
"490297",40.845783,-73.93449
"490303",40.739,-73.993
"490327",40.72304,-74.00323
"490339",40.73631,-73.98709
"490390",40.71543,-74.00755
"490404",40.7676,-73.9819
"490410",40.75197,-73.99504
"490425",40.797405,-73.942535
"490485",40.864697,-73.91965
"490590",40.757774,-73.981964
"490621",40.77198,-73.95792
"490622",40.80762,-73.9511
"490652",40.813095,-73.945335
"490661",40.720383,-73.97846
"490669",40.823315,-73.94901
"490702",40.850773,-73.93543
"490703",40.740444,-73.98493
"490722",40.770515,-73.95714
"490744",40.725742,-74.00664
"490799",40.790493,-73.94546
"490802",40.715935,-73.99191
"490852",40.74675,-73.97737
"490860",40.817886,-73.945526
"490880",40.72954,-74.00377
"490960",40.80674,-73.951
"490979",40.740692,-73.987595
"491035",40.806778,-73.943115
"491039",40.74636,-73.993996
"491054",40.75361,-73.99474
"491125",40.81975,-73.94445
"491223",40.711872,-73.98068
"491249",40.73507,-74.001976
"491370",40.747086,-73.99346
"491371",40.73189,-74.0038
"491384",40.727455,-73.97552
"491395",40.83445,-73.9478
"491439",40.75246,-73.985855
"491440",40.74323,-73.984146
"491477",40.819283,-73.937096
"491527",40.747875,-73.99107
"491556",40.75585,-73.98052
"491580",40.70393,-74.00819
"491588",40.808468,-73.95312
"491589",40.849335,-73.93911
"491606",40.74011,-73.992004
"491690",40.729794,-73.982994
"491798",40.721497,-74.001945
"491838",40.823746,-73.94411
"491886",40.807915,-73.937965
"491949",40.853306,-73.92768
"492003",40.742294,-73.98166
"492004",40.790363,-73.97342
"492049",40.728878,-73.98081
"492050",40.857494,-73.93117
"492062",40.720078,-74.00519
"492138",40.762676,-73.954346
"492154",40.864395,-73.92052
"492168",40.72504,-73.97558
"492170",40.81426,-73.95935
"492196",40.83068,-73.947365
"492200",40.847412,-73.93331
"492215",40.801933,-73.959076
"492254",40.744606,-73.98135
"492274",40.740284,-73.980736
"492289",40.751797,-73.99463
"492303",40.81128,-73.942924
"492325",40.80506,-73.94117
"492333",40.86397,-73.91928
"492380",40.725292,-73.99221
"492392",40.75569,-73.98349
"492401",40.720367,-74.005974
"492432",40.750782,-73.98037
"492480",40.86486,-73.922554
"492486",40.770336,-73.98939
"492489",40.718597,-73.98833
"492490",40.75196,-73.98125
"492533",40.75512,-73.98765
"492569",40.711857,-73.99883
"492628",40.75537,-73.98302
"492673",40.715336,-74.008865
"492712",40.832237,-73.942505
"492715",40.73517,-73.97972
"492753",40.715984,-74.010254
"492755",40.74384,-73.99295
"492788",40.80979,-73.94403
"492795",40.861504,-73.92111
"492800",40.746475,-73.9839
"492826",40.70495,-74.01156
"492848",40.771576,-73.98065
"492858",40.849606,-73.932655
"492908",40.715534,-73.9982
"492927",40.84711,-73.93534
"492950",40.849804,-73.937675
"492969",40.749535,-73.995415
"492977",40.814983,-73.94767
"493001",40.822807,-73.9398
"493030",40.761395,-73.96819
"493047",40.766376,-73.98205
"493056",40.8368,-73.94559
"493101",40.8063,-73.94023
"493129",40.82831,-73.94315
"493204",40.719467,-73.98638
"493220",40.816265,-73.940056
"493231",40.76252,-73.97692
"493251",40.82271,-73.944305
"493292",40.75299,-73.99535
"493293",40.759537,-73.98544
"493295",40.756584,-73.992256
"493373",40.762325,-73.96814
"493416",40.78099,-73.97723
"493476",40.754032,-73.97206
"493477",40.80558,-73.94026
"493495",40.75207,-73.983475
"493522",40.717823,-73.986046
"493523",40.848427,-73.93791
"493531",40.86455,-73.92776
"493564",40.73273,-73.99382
"493594",40.74744,-73.99765
"493599",40.74088,-73.990074
"493659",40.729626,-73.98829
"493725",40.765625,-73.98369
"493727",40.715553,-73.99409
"493753",40.715008,-74.0079
"493761",40.831463,-73.935585
"493802",40.754536,-73.9774
"493823",40.845367,-73.94053
"493833",40.75831,-73.98879
"493893",40.798954,-73.940285
"493895",40.751896,-73.97365
"493910",40.77972,-73.98215
"493920",40.822445,-73.94102
"493940",40.74352,-73.982605
"493957",40.749096,-73.980194
"494017",40.7326,-73.98964
"494025",40.812317,-73.96327
"494029",40.72227,-73.99944
"494038",40.8152,-73.94377
"494046",40.75299,-73.9892
"494093",40.716484,-73.997986
"494102",40.72999,-74.0005
"494103",40.76124,-73.96587
"494138",40.773746,-73.98224
"494211",40.724487,-73.98759
"494214",40.740627,-73.987434
"494219",40.850132,-73.93316
"494253",40.81019,-73.953
"494254",40.70963,-74.00489
"494294",40.726013,-74.009415
"494297",40.719097,-73.98794
"494325",40.754845,-73.98784
"494338",40.73462,-74.005066
"494347",40.734344,-74.00689
"494348",40.804333,-73.95305
"494356",40.745663,-73.983864
"494374",40.805595,-73.96613
"494404",40.830044,-73.94535
"494408",40.73305,-74.01014
"494441",40.746956,-73.98692
"494464",40.744083,-73.98973
"494465",40.72926,-74.00239
"494490",40.720764,-73.98419
"494519",40.73401,-74.00516
"494544",40.736496,-73.99482
"494571",40.75304,-73.985725
"494578",40.713997,-73.99077
"494583",40.820984,-73.93756
"494623",40.761326,-73.97604
"494630",40.733658,-73.99532
"494664",40.78189,-73.9834
"494678",40.714092,-73.98715
"494701",40.866413,-73.928345
"494707",40.751408,-73.9866
"494738",40.75184,-73.98632
"494754",40.857124,-73.93241
"494774",40.732155,-73.98801
"494817",40.757812,-73.97937
"494823",40.764187,-73.98672
"494845",40.76562,-73.98822
"494864",40.7592,-73.96536
"494890",40.751152,-73.985085
"494953",40.762814,-73.969864
"494971",40.71546,-74.00594
"494972",40.727684,-73.994484
"494997",40.730446,-74.00431
"495035",40.730846,-73.98549
"495046",40.801346,-73.957954
"495060",40.74753,-73.98831
"495072",40.72918,-73.99582
"495102",40.79851,-73.94134
"495109",40.742996,-73.99273
"495132",40.737503,-73.98
"495135",40.800568,-73.9351
"495163",40.745583,-73.97782
"495178",40.80075,-73.94428
"495187",40.714058,-73.996765
"495188",40.80302,-73.948975
"495225",40.72409,-73.99614
"495239",40.77353,-73.98337
"495283",40.755127,-73.98074
"495292",40.75445,-73.99291
"495338",40.75252,-73.98071
"495362",40.733887,-74.0054
"495383",40.80109,-73.95155
"495384",40.804333,-73.949196
"495387",40.766262,-73.987755
"495389",40.73407,-73.999664
"495428",40.724537,-73.99062
"495432",40.71925,-73.98498
"495460",40.72013,-73.98261
"495480",40.78552,-73.94799
"495502",40.80915,-73.93606
"495505",40.746548,-73.97609
"495567",40.751102,-73.98261
"495580",40.827904,-73.94995
"495615",40.753906,-73.99357
"495627",40.73248,-73.98316
"495678",40.748928,-73.9741
"495684",40.81316,-73.950356
"495692",40.734882,-73.986015
"495727",40.75742,-73.96875
"495732",40.720272,-73.981544
"495738",40.719246,-74.00632
"495805",40.804195,-73.94692
"495818",40.748756,-73.99313
"495916",40.749702,-73.97195
"495964",40.866516,-73.928474
"495992",40.73634,-74.0025
"496037",40.72651,-73.99017
"496048",40.724976,-73.99405
"496058",40.740356,-73.99046
"496060",40.72622,-74.00183
"496073",40.80218,-73.94599
"496077",40.74837,-73.98651
"496114",40.76055,-73.96613
"496115",40.811764,-73.946304
"496204",40.730473,-74.002556
"496238",40.822906,-73.94207
"496281",40.797688,-73.94928
"496287",40.74578,-73.99185
"496293",40.728733,-73.988014
"496318",40.808132,-73.94041
"496322",40.717484,-74.00364
"496341",40.73453,-73.99227
"496342",40.7215,-73.98018
"496472",40.75185,-73.97997
"496482",40.754574,-73.98937
"496484",40.7629,-73.975945
"496517",40.758934,-73.97425
"496520",40.76365,-73.981606
"496523",40.728924,-74.00068
"496547",40.738884,-73.9891
"496596",40.75032,-73.99677
"496606",40.85001,-73.92985
"496618",40.78973,-73.9431
"496661",40.716034,-73.98702
"496662",40.755596,-73.98801
"496677",40.70677,-74.00915
"496698",40.722073,-73.97592
"496705",40.803364,-73.95075
"496721",40.737183,-73.9986
"496742",40.77144,-73.98032
"496772",40.757812,-73.977715
"496800",40.74727,-73.99151
"496802",40.71354,-73.996284
"496810",40.73116,-73.984245
"496832",40.716534,-74.00668
"496848",40.744255,-73.98341
"496859",40.755272,-73.985176
"496883",40.739697,-73.98917
"496912",40.755566,-73.99369
"496929",40.705162,-74.00985
"496996",40.713814,-74.00558
"497000",40.742573,-73.99413
"497018",40.74958,-73.9852
"497040",40.759686,-73.9858
"497054",40.732372,-74.00348
"497068",40.72023,-73.993706
"497093",40.862152,-73.92993
"497097",40.813095,-73.94161
"497217",40.842793,-73.93667
"497220",40.720528,-73.97504
"497294",40.798306,-73.93683
"497323",40.763763,-73.9857
"497371",40.853798,-73.92703
"497428",40.791634,-73.96257
"497555",40.783398,-73.9729
"497576",40.729343,-74.00106
"497603",40.749447,-73.98488
"497618",40.741848,-73.985146
"497653",40.759388,-73.99193
"497692",40.710114,-74.012665
"497710",40.72342,-74.003716
"497711",40.81705,-73.939964
"497746",40.705563,-74.00995
"497763",40.82654,-73.95077
"497778",40.76451,-73.97768
"497785",40.715244,-74.00867
"497845",40.74274,-73.98272
"497858",40.790962,-73.97678
"497863",40.85567,-73.92943
"497923",40.717503,-73.99604
"497937",40.81513,-73.94535
"497971",40.752655,-73.99312
"497973",40.737743,-73.99655
"497974",40.75585,-73.98445
"497988",40.75971,-73.99565
"498000",40.762333,-73.983475
"498009",40.80839,-73.948746
"498037",40.75623,-73.971756
"498045",40.85111,-73.93061
"498049",40.713375,-73.9989
"498059",40.761166,-73.99916
"498062",40.72973,-73.98853
"498074",40.724556,-73.98555
"498081",40.728558,-74.00477
"498088",40.729008,-74.00089
"498099",40.74527,-73.97845
"498146",40.80688,-73.94745
"498174",40.744144,-73.98983
"498175",40.83122,-73.94125
"498190",40.74429,-73.9864
"498215",40.732002,-74.01025
"498237",40.754837,-73.98782
"498255",40.81694,-73.94355
"498277",40.835697,-73.94101
